file,error_category,error_message_excerpt,recommended_action
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,other,ArchetypeGenerationError: No wireframe_screens artifact found for venture v-1. Stage 15 must complete before Stage 17 archetype generation.,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,other,ArchetypeGenerationError: No wireframe_screens artifact found for venture v-1. Stage 15 must complete before Stage 17 archetype generation.,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/archetype-generator.test.js,other,Error: Claude API unavailable,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/qa-rubric.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/selection-flow.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/selection-flow.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq(...).eq is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/selection-flow.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq(...).limit is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/selection-flow.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq(...).limit is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/stage-17/selection-flow.test.js,other,TypeError: supabase.from(...).select(...).eq(...).eq(...).eq(...).limit is not a function,Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/sub-agents/design-workflow-review.test.js,real-assertion-failure,AssertionError: expected [ Array(1) ] to have a length of 2 but got 1,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/eva/capability-score/__tests__/capability-score.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called with arguments: [ 'venture_capability_scores' ]","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/eva/capability-score/__tests__/capability-score.test.js,real-assertion-failure,AssertionError: expected +0 to be 1 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/eva/capability-score/__tests__/capability-score.test.js,real-assertion-failure,AssertionError: expected [] to have a length of 2 but got +0,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/eva/capability-score/__tests__/capability-score.test.js,other,TypeError: Cannot read properties of undefined (reading 'trend'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/eva/capability-score/__tests__/capability-score.test.js,other,"Error: promise resolved ""{ ventureId: 'v-001', …(5) }"" instead of rejecting",Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/eva/capability-score/__tests__/capability-score.test.js,real-assertion-failure,AssertionError: expected [] to have a length of 2 but got +0,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/eva/capability-score/__tests__/capability-score.test.js,other,TypeError: Cannot read properties of undefined (reading 'ventureId'),Manual triage: error pattern unrecognized; consider adding a new bucket if recurring.
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/eva/capability-score/__tests__/capability-score.test.js,real-assertion-failure,AssertionError: expected [] to have a length of 3 but got +0,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/eva/capability-score/__tests__/capability-score.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called with arguments: [ 'stage_number', 2 ]","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/sub-agents/modules/stories/llm-story-generator.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/sub-agents/modules/stories/llm-story-generator.test.js,real-assertion-failure,AssertionError: expected undefined to be 'custom-model' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/lib/sub-agents/modules/stories/llm-story-generator.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/eva/stage-zero/synthesis/attention-capital.test.js,real-assertion-failure,AssertionError: expected 0 to be greater than 0,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/eva/stage-zero/synthesis/attention-capital.test.js,real-assertion-failure,AssertionError: expected +0 to be 65 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/eva/stage-zero/synthesis/attention-capital.test.js,real-assertion-failure,AssertionError: expected +0 to be 0.8 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/eva/stage-zero/synthesis/attention-capital.test.js,real-assertion-failure,"AssertionError: expected { organic_search_momentum: +0, …(4) } to deeply equal { organic_search_momentum: 65, …(4) }","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/eva/stage-zero/synthesis/attention-capital.test.js,real-assertion-failure,AssertionError: expected undefined to be defined,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/eva/stage-zero/synthesis/attention-capital.test.js,real-assertion-failure,"AssertionError: expected ""vi.fn()"" to be called 1 times, but got 0 times","Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/eva/stage-zero/synthesis/attention-capital.test.js,real-assertion-failure,AssertionError: expected +0 to be 65 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/eva/stage-zero/synthesis/mental-models.test.js,real-assertion-failure,AssertionError: expected 'model-2' to be 'model-3' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/exit/separation-rehearsal.test.js,real-assertion-failure,AssertionError: expected undefined to be defined,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/experiments/calibration-report.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/experiments/calibration-report.test.js,real-assertion-failure,AssertionError: expected 'no_telemetry_table' to be 'sample_too_small' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/experiments/calibration-report.test.js,real-assertion-failure,AssertionError: expected 'no_telemetry_table' to be 'query_error' // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/experiments/calibration-report.test.js,real-assertion-failure,AssertionError: expected +0 to be 30 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/experiments/calibration-report.test.js,real-assertion-failure,AssertionError: expected +0 to be 1 // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
C:/Users/rickf/Projects/_EHG/EHG_Engineer/.worktrees/SD-LEO-INFRA-COVERAGE-CI-TRIAGE-001/tests/unit/eva/experiments/calibration-report.test.js,real-assertion-failure,AssertionError: expected true to be false // Object.is equality,"Manual triage: investigate assertion. May be real bug, stale test, or test for removed behavior — see git log for the file."
